BAELISH,Lysa was a good woman
CERSEI,"She was neither of those things, we both know it"
BAELISH,I know how hard it can be to lose both of your parents at such a young age
CERSEI,Good
BAELISH,"There is another matter, your Grace"
CERSEI,That’s not possible
BAELISH,My sources are well placed
CERSEI,Roose Bolton is Warden of the North by the grace of my father
BAELISH,Indeed
CERSEI,We were fools to trust a turncloak
BAELISH,Marrying his son to the last of the Starks gives him more legitimacy in the North than an alliance with a hated southern house
CERSEI,I will skin him and his bastard like that wretch on that bloody sigil
BAELISH,"I would counsel patience, your grace"
CERSEI,"Patience? Sansa helped murder my son, Roose Bolton is a traitor"
BAELISH,"Stannis Baratheon is also a traitor, marching with his army on Winterfell"
CERSEI,"Winterfell is 1,000 miles away from here"
BAELISH,"That is why it is critical to strike soon, while the victor still licks his wounds"
CERSEI,My Uncle Kevan has all the courage of a kitchen mouse
BAELISH,"Ser Jaime, then"
CERSEI,Jaime is away on a sensitive diplomatic mission
BAELISH,Perhaps I can help
CERSEI,"Forgive me Lord Baelish, you have a reputation as a money lender and brothel keeper, not a military man"
BAELISH,You wouldn’t risk a single Lannister soldier or a single coin from the Royal Treasury
CERSEI,I’ll speak to the king this evening
BAELISH,I’ll not rest until the lion flies over Winterfell
CERSEI,And I’ll l know you’re a man of your word when I see Sansa Stark’s head on a spike
BAELISH,As I said
TRYSTANE,I’m going to ask him tomorrow
What is it? MYRCELLA,"Do you want to marry me because our families arranged it, or do you… Trystane kisses her in the middle of the sentence"
MYRCELLA,We can’t
TRYSTANE,You are going to be my wife
MYRCELLA,"They don’t go squinty, and you didnt answer the question"
DORAN,They make a lovely couple
AREO,"Yes, my prince"
DORAN,You have not had to use that axe of yours in a very long time
AREO,I remember how
DORNE - COUNTRYSIDE BRONN (singing),The Dornishman’s wife was as fair as the sun and her kisses were warmer than spring
JAIME,"Alright, thats enough"
BRONN,I’m coming to the best part
JAIME,We’re trying to blend in
BRONN,This song really is all about the ending
JAIME,It can wait
JAIME,That’s the Water Gardens
BRONN,That explains the golden hand
SHADOWY ROOM ELLARIA,"Unbowed, unbent, unbroken"
SAND SNAKES,For Oberyn
BRONN,"Well, she’s made herself at home"
JAIME,Myrcella
TRYSTANE,I am Trystane Martell
MYRCELLA,Trystane is my intended
JAIME,Excellent
TRYSTANE,"We weren’t expecting you, Ser Jaime"
BRONN,"Why don’t you let them have some time alone, son? Trystane inspects Bronn’s armor, looking for a sigil"
BRONN,Let’s not do something stupid
JAIME,"We have to go, Myrcella, now"
BRONN,Oh for fuck’s sake
OBARA,You’re coming with me
AREO,"Drop you weapons! The rest of Areo’s men surround the Sand Snakes, Bronn, and Jaime"
OBARA,I am Obara Sand
Who do you fight for? AREO,Drop your weapons! The Snakes drop their weapons
AREO,"When you were whole, it would have been a good fight"
BRONN (to Snake),You fight pretty good for a little girl
RIDER,Halt! Cut to inside the carriage
OLENNA,Oh! You can smell the shit from 5 miles away
KING’S LANDING - GARDEN OLENNA,"Rumors and gossip, that’s all they got"
MARGAERY,Everyone knew about him and Renly
OLENNA,Renly Baratheon shagged half the stable boys in the Seven Kingdoms
MARGAERY,But he was the king’s brother
OLENNA,And Loras is the queen’s brother
MARGAERY,Cersei is behind this
OLENNA,Of course she is
OLENNA,"Your Grace, I have travelled a long way"
CERSEI,You must be exhausted
OLENNA,"Put the pen down, dear, we all know you aren’t writing anything"
CERSEI,"Ah, yes, the famously tart-tongued queen of thorns"
OLENNA,And the famous tart Queen Cersei
CERSEI,Beg your pardon
OLENNA,I know you’re behind this absurd incarceration of my grandson
CERSEI,I was as shocked as anyone when The Faith arrested Ser Loras
Do you really want to see the Seven Kingdoms slide back into warfare? OLENNA,I didn’t trust your father
CERSEI,House Lannister has no rival
SPARROW,You were said to be despondent when he died
"Witnesses said that you refused to leave his bedside, even as Stannis’ army closed in LORAS",He was my friend
SPARROW,"Wasn’t Joffrey your king? He was anointed by the 7, not Renly"
LORAS,I was wrong to support Renly’s claim
SPARROW,Wearing Renly’s armor
LORAS,Of course I deny them
SPARROW,You never lay with Renly Baratheon
LORAS,Never
SPARROW,Nor any other man
LORAS,Never
SPARROW,That will be all Ser Loras
OLENNA,Well I think that’s quite enough of that
SPARROW,Faith calls Queen Margaery forward
MARGAERY,I am the queen
SPARROW,You are
SPARROW,"Thank you, your grace"
CERSEI,This testimony is an insult to a great house
Why should The Faith or anyone else take the word of a squire over the heir to Highgarden? OLYVAR,"He has a birthmark, your grace"
SPARROW,The Faith is satisfied that there is enough evidence to bring a formal trial for Ser Loras
MARGAERY,"Tommen! Tommen! King Tommen looks around the room, unsure of what to do"
MARGAERY,"You can’t do this, I am the queen! Tommen, Tommen! I am your queen, how dare you! Olenna glares at Cersei"
MYRANDA,You’re so beautiful
SANSA,"And how long have you loved him, Myranda"
SANSA,Yes? INT
THEON,"I’ve come to escort you to the Godswood, my lady"
"If you please, my lady, will you take my arm? SANSA",No
THEON,"Lord Ramsay, he said I'm to take your arm"
SANSA,I’m not touching you
THEON,Please
SANSA,Do you think I care what he does to you
RAMSAY,Ramsay of House Bolton
Who gives her? THEON,Theon of House Greyjoy
ROOSE,"Lady Sansa, will you take this man? Long pause"
SANSA,I take this man
RAMSAY,Are you pleased my lady? Sansa nods
RAMSAY,Good
SANSA,Yes
RAMSAY,"Lying to your husband on his wedding night, that would be a very bad way to start a marriage"
"We are man and wife now, we should be honest with each other, don’t you think? SANSA",Yes sir
RAMSAY,Good
RAMSAY,"Oh, no no no"
RAMSAY,Reek? I told you to watch
RAMSAY,You’ve known Sansa since she was a girl
