[JON glares back at TORMUND TORMUND,Go on! [JON raises his sword but hesitates
This prompts ORELL and TORMUND to reach for their swords ORELL,He’s a crow
[JON and YGRITTE are standing side by side in defensive positions TORMUND,Kill him! [YGRITTE prepares to shoot an arrow at either ORELL or TORMUND but JON pushes her to the ground first
She starts running away but TORMUND grabs her and tackles her to the ground TORMUND,You’re not gonna die for one of them
Everybody is looking at BRAN JOJEN,Do it
JON continues fighting ORELL until he impales him with Longclaw JON,You were right the whole time
"DAARIO, JORAH and GREY WORM are outside of the back gate DAARIO","When you hear a songbird’s whistle, you come"
"[DAARIO approaches the back gate, a guard yells at him in Valyrian DAARIO",Daario Naharis
They see two dead guards and DAARIO sitting down DAARIO,That one was quick
"[DAARIO wiping blood off his arakh, a Dothraki blade JORAH",There may be others
DAARIO,I doubt it
The trio defeat the first wave of guards JORAH,"[Addressing DAARIO That’s what you call a few guards? [DAARIO smiles at JORAH as more Yunkish guards appear, surrounding the trio ---------------------------------------------------------------------------------- [The scene changes to right outside of The Twins, where the Stark army are set up in tents and passing the time with some wrestling"
ROSLIN gets down on her knees in front of EDMURE ROSLIN,"Lord Edmure, I hope I’m not a disappointment to you"
[EDMURE helps ROSLIN up EDMURE,"You’re a delight to me, my lady"
[ROSLIN smiles SEPTON,You may now cloak the bride and bring her under your protection
He walks back to ROSLIN’S side and the SEPTON ties EDMURE and ROSLIN'S hands together SEPTON,"In the sight of the Seven, I hereby seal these two souls, binding them as one for eternity"
[EDMURE and ROSLIN turn to each other EDMURE & ROSLIN,"Father, Smith, Warrior, Mother, Maiden, Crone, Stranger"
BRAN,[Looks at JOJEN You were right
JOJEN,Of course you can
BRAN,"[Looks at RICKON When I was looking through Summer’s eyes, I saw Jon"
OSHA,He’ll be heading back to Castle Black then
BRAN,"For all we know, Castle Black’s already under attack"
If this many wildlings got through- OSHA,I already told you
BRAN,Everything Jojen told me is true
[OSHA grabs BRAN by the hand OSHA,"Listen to me, little lord"
BRAN,"Don’t worry, I’m not asking you to come with me"
RICKON,[Surprised Me? I’m coming with you
BRAN,No
RICKON,I’m coming with you
BRAN,"Right now, I have to protect you"
[RICKON'S eyes start tearing up BRAN,Robb’s at war and I’m going beyond the Wall
[RICKON stands up and looks at OSHA RICKON,We’re not Southerners
[RICKON turns around to look at BRAN RICKON,And I don’t want to leave you
OSHA,Shhh
BRAN looks at OSHA Bran,You don’t have to do any of this
[RICKON cries as OSHA strokes his hair OSHA,Your family took me in and was good to me when they had no cause to be
RICKON,"[Crying, looks at OSHA I know how to swing a sword"
She then gets up and helps RICKON up as well BRAN,You’re leaving now? It’s the middle of the night
OSHA,I learned to walk in darkness
[OSHA kisses RICKON on the head again OSHA,"Say your good-byes, little man"
The Reeds look at BRAN and RICKON and then switch their gaze to OSHA Osha,[Looks at the Reeds Keep this one safe
"She suddenly gets up and ignores the food, as she approaches BARRISTAN with impatience Daenerys",We’ve been waiting a long time
JORAH and GREY WORM are both tired and covered in blood JORAH,[Looks at DAENERYS It was just as you said
[DAENERYS likes the news but her face suddenly shows some worry DAENERYS,And Daario Naharis? [JORAH’S face goes from a smile to a look of shock
He drapes the flag over his knee and looks up at DAENERYS DAARIO,"The city is yours, my queen"
"Next shot is from across the hall, where ROOSE, BLACKFISH and CATELYN are seated, enjoying themselves BLACKFISH",Look at the crowd there
"Next to him is BLACK WALDER FREY, another one of WALDER'S sons CATELYN",[Looking at EDMURE and talking to BLACKFISH He complained about this marriage the entire ride from Riverrun and now look at him
[Shot of EDMURE whispering in ROSLIN'S ear as she smiles BLACKFISH,The God’s love to reward a fool
CATELYN,[Laughs Uncle
BLACKFISH,"What? He’s my nephew, I love him"
BLACKFISH,That’s the point
[Still talking to ROOSE while the servant pours him more wine Didn’t you marry one of these Frey girls? ROOSE,Aye
CATELYN gives ROOSE a serious look CATELYN,I hope she makes you very happy
ROOSE,"Well, she’s made me very rich"
BLACKFISH,"Pardon, my lord, my lady"
"[BLACKFISH gets up from his seat and begins exiting the hall, as ROBB and TALISA look on ROBB",My mother’s alone with Roose Bolton
TALISA,Your mother is less in need of rescue than any woman I’ve ever met
ROBB,Be kind
TALISA,And I like her
ROBB,Perhaps I’ve made a terrible mistake
[TALISA gasps and tries to strike ROBB but he catches her hand ROBB,Striking your king is an act of treason
TALISA stops him TALISA,"No, don’t"
WALDER,[Addressing ROBB loudly so everybody can hear Your Grace
WALDER signals for the music and knocking to stop WALDER,"The Septon has prayed his prayers, some words were said and Lord Edmure has wrapped my daughter in a cloak"
Men start getting up from their seats and approach the main table EVERYBODY,[Chanting To bed! To bed! To bed! [The men pick up ROSLIN and carry her out of the hall
The men start removing some of ROSLIN'S clothes while the women start doing the same to EDMURE EDMURE,"Ho-ho! Careful now, ladies"
ROOSE,Every bride suffers the same
CATELYN,"Oh, Ned forbade it"
[ROOSE looks at CATELYN and chuckles before walking away [ROBB and TALISA watch as the bedding procession is almost finished TALISA,That is a very strange custom
ROBB,I suppose it does seem strange from a foreigner’s perspective
"[TALISA puts her hand on ROBB'S shoulder, runs it down his arm, before grabbing his hand and placing it on her stomach TALISA","No, but there are other ways of providing proof"
ROBB,"Oh, do you? It seems to me the father should have some say in his son’s naming"
TALISA,Eddard
[Catches ROBB by surprise Don’t you want to teach little Ned Stark how to ride horses? ROBB,I do
"THE HOUND and ARYA approach the gate, riding the pig farmer’s cart THE HOUND","Whoa, whoa, whoa, whoa"
FREY GUARD,The feast is over
THE HOUND,It doesn’t sound like it’s over
[ARYA watches as Frey soldiers run into the Twins FREY GUARD,"If I tell you it’s over, it’s over"
THE HOUND,"Got pig’s feet, too [ARYA looks up"
FREY GUARD,[Infuriated Are you soft in the head? Turn this cart around! [THE HOUND gives up
He addresses ROBB WALDER,Your Grace
ROOSE returns to the hall and sits next to CATELYN WALDER,I feel I’ve been remiss in my duties
"He's smiling as he looks down at his arm, inviting CATELYN to take a look WALDER",I’ve given you meat and wine and music but I haven’t shown you the hospitality you deserve
"She suddenly gets up from her seat and slaps ROOSE across the face, prompting him to run to the other side of the hall CATELYN",Robb! [LOTHAR pulls a knife out of his sleeve and repeatedly stabs TALISA in the stomach from behind
She starts walking towards the doorway until THE HOUND puts his hand on her shoulder and turns her around THE HOUND,It’s too late
WALDER notices and signals for everybody to stop WALDER,"The King in the North arises, heh heh"
The archers fix their sights on CATELYN CATELYN,"Lord Walder! Lord Walder, enough! Let it end! Please! He is my son! [ROBB is still cradling TALISA on the floor My first son! Let him go and I swear that we will forget this! I swear it by the Old Gods and New! We will take no vengeance"
WALDER,[Angrily You already swore me one oath right here in my castle
[ROBB turns to CATELYN ROBB,Mother
He faces ROBB and grabs him by the shoulder ROOSE,The Lannisters send their regards
