TYRION,That’s how you know it’s working
TYRION,Here’s to our queen
TYRION,"To Daenerys Stormborn, Mother of Dragons, Breaker of Chains, long may she reign"
GREY WORM & MISSANDEI,Long may she reign
TYRION,"Yes, yes"
TYRION,"Tell me a joke, Missandei of Naath"
MISSANDEI,I do not know any jokes
TYRION,Grey worm? GREY WORM stares and says nothing
TYRION,Right
TYRION,
TYRION,It’s funnier in Westeros
GREY WORM,"The Starks and the lannisters, i thought these were enemies"
TYRION,Yes
MISSANDEI,"A joke is like a story, Torgo Nudho"
TYRION,"A story that’s supposed to make you laugh, ideally"
TYRION,Tell a joke
MISSANDEI,Two translators are on a sinking ship
MISSANDEI,"The first says, “Do you know how to swim?” The second says, “No, but I can shout for help in 19 languages"
GREY WORM,That is the worst joke I ever heard
MISSANDEI,You don’t even know what a joke is
GREY WORM,I am soldier all my life
You think I never hear joke? TYRION,You lied to us
GREY WORM,I make joke
MISSANDEI,More jokes
TYRION,I once walked into a brothel with a honeycomb and a jackass
CUT TO,MEEREEN - GREAT PYRAMID SHORELINE A fleet of white-sailed ships approaches Meereen
MISSANDEI,The Masters have come for their property
JAIME,Lord Edmure
JAIME,I apologize for the way the Freys treated you
EDMURE,I have your word? EDMURE scoffs
EDMURE,"Oh, good"
JAIME,The Blackfish is an old man
EDMURE,A son I’ve never met born of a wife that I haven’t seen since our first night together
JAIME,You should be with them both
EDMURE,Do you imagine yourself a decent person? Is that it? After you’ve massacred my family
JAIME,I’ll remind you that our houses are at war
EDMURE,Says the man who shoved his sword through his king’s back
JAIME,Did I give you the impression that this was a negotiation? It’s not
EDMURE,You understand
JAIME,I’ll leave the judgments to the gods
EDMURE,"Well, that is convenient for you"
EDMURE,"Your square jaw, your golden armor"
How do you tell yourself that you’re decent after everything that you’ve done? JAIME,I was your sister’s prisoner once
EDMURE,Yeah
JAIME,"Perhaps, but she didn’t"
EDMURE,Oh
JAIME,I’m not here to trade insults
JAIME,She loved her children
JAIME,They’d do anything to protect their babies
JAIME,Start a war
EDMURE,You didn’t come here to talk about our sisters
JAIME,That’s exactly why I came here
JAIME,And I’ll launch him into Riverrun with a catapult
CUT TO,"RIVERRUN - OUTER WALL EDMURE crosses the bridge over Riverrun’s moat, carrying a torch"
BRYNDEN,Don’t let him in
GUARD CAPTAIN,He’s the Lord of Riverrun
BRYNDEN,He’s been their captive ever since they murdered his king at the Red Wedding
GUARD CAPTAIN,"He’s my lord, my lord"
BRYNDEN,You’re not obeying Edmure’s commands
),I demand entry
GUARD CAPTAIN,My lord has given an order
BRYNDEN,WIth a knife to his throat
GUARD CAPTAIN,Lower the drawbridge and open the gate for Lord Ed- - BRYNDEN unsheathes his sword halfway
BRYNDEN,I’ll have your head before I surrender Riverrun
GUARD CAPTAIN,"You are not lord of this castle, my lord"
BLACK WALDER (to JAIME),"If you’re wrong, we’re just surrendered our most valuable prisoner"
GUARD CAPTAIN,"Welcome home, my lord"
EDMURE,Command all the forces within the castle to lay down their arms
EDMURE,Find the Blackfish
GUARD CAPTAIN (to a guard),Find him
CUT TO,"RIVERRUN - RIVER EXIT BRYNDEN, PODRICK, and BRIENNE emerge from a doorway"
BRYNDEN,Go on
BRIENNE,Come with us
BRYNDEN,I’ve run before from the Red Wedding
BRIENNE,Your family is in the North
BRYNDEN,You’ll serve Sansa far better than I ever could
BRYNDEN,"Go on, now"
BRYNDEN,I haven’t had a proper sword fight in years
CUT TO,RIVERRUN - COURTYARD Lannister and Frey banners are being draped all over the courtyard
CUT TO,RIVERRUN - OUTER WALL JAIME stands atop the outer wall
GUARD,"We found the Blackfish, my lord"
JAIME,Good
GUARD,"He died fighting, my lord"
CUT TO,MEEREEN - GREAT PYRAMID CONFERENCE ROOM TYRION and MISSANDEI enter
TYRION,I was wrong
MISSANDEI,That changes nothing
TYRION,The Unsullied could mount a defense off the beachhead
If the slavers’ forces- - GREY WORM,No more talking from you
TYRION,And I have acknowledged that
I’m trying- - GREY WORM,You’re trying to tell me what the army should do
BERIC,Clegane
You? THOROS,Hanging them
Why do you want them? SANDOR,Same reason
BERIC,It’s the Brotherhood’s good name they’ve dragged through the dirt
SANDOR,Fuck your name
SANDOR,"Drop that arrow, you bloody girl"
SANDOR,Tougher girls than you have tried to kill me
BERIC,You can have one of them
SANDOR,Two
THOROS,"No, no, no"
THOROS,We’re not butchers
SANDOR,hanging? All over in an instant
Where’s the punishment in that? THOROS,They die
SANDOR,We all bloody die
SANDOR,Except this one here
BERIC,No
SANDOR,I’ll chop off one hand
BERIC,We gave you two of the three out of respect for your loss
SANDOR,Bunch of nancies
SANDOR,There was a time I would have killed all seven of you just to gut these three
THOROS,"You’re getting old, Clegane"
SANDOR,He’s not
LEM,Please don’t
BERIC,You ought to join us
SANDOR,I tried joining
THOROS,"Clegane, we’re here for a reason"
SANDOR,Lots of horrible shit in this world gets done for something larger than ourselves
BERIC,Cold winds are rising in the North
SANDOR,"Last time you saw me, you wanted to execute me"
BERIC,True enough
SANDOR,"I beat you because I’m better than you, Beric"
BERIC,"Aye, you’re probably right"
ARYA,Lady Crane? ARYA gets out of bed and winces
ARYA,"Lady Crane? ARYA enters the abutting room and sees LADY CRANE lying crumpled on top of the stool, dead"
WAIF,"If you’d have done your job, she would have died painlessly"
WAIF,Instead… The WAIF holds out her arms
WAIF,The Many-Faced God was promised a name
WAIF,It will all be over soon
WAIF,Haven’t we been through this already? That won’t help you
CUT TO,BRAAVOS - HOUSE OF BLACK AND WHITE JAQEN enters the main hall
ARYA,You told her to kill me
JAQEN,Yes
JAQEN,Finally a girl is no one
ARYA,A girl is Arya Stark of Winterfell and I’m going home
