RAZDAL,"When we last met, I offered her ships so she could return to Westeros where she belongs"
MISSANDEI,"She refused them because hundreds of thousands of men, women, and children still lived in chains"
RAZDAL,As they have since the dawn of time
GREY WORM,Not anymore
YEZZAN,You think you’re a free man now? You still follow orders
TYRION,"Friends, friends, friends, please"
TYRION,There have always been those with wealth and power and those with nothing
YEZZAN,Slavery is the way of our world
TYRION,You don’t need slaves to make money
TYRION,"Slaveholders will be compensated for their losses, of course, at fair prices"
YEZZAN,We do not support the Sons of the Harpy
TYRION,"Fine, fine, but you will cut it off all the same"
TYRION,Let us sail on the tide of freedom instead of being drowned by it
TYRION,Give freedom a chance
CUT TO,"MEEREEN - GREAT PYRAMID AUDIENCE CHAMBER A group of commoner representatives are gathered together at the foot of the throne, whispering in Valyrian"
TYRION (speaking Valyrian),My friends! Large sorry
MISSANDEI (to TYRION),Perhaps I should translate for you
MAN #1,We speak the Common Tongue
TYRION,Excellent
MAN #2,You met with the slavers today
TYRION,I did
MAN #1,Our brothers and sister died fighting these scum
TYRION,I imagine this room was built so the rulers could intimidate the ruled
TYRION,But I am not your ruler
MAN #1,You are a stranger here
So why do you represent Meereen in these talks with our enemies? TYRION,Because our queen chose me as her advisor
MAN #1,We don’t know you
TYRION,And that is exactly why Grey Worm took part in these negotiations
MAN #2 (speaking Valyrian),"Missandei, you know what these men are"
How can you trust them? MISSANDEI (speaking Valyrian),I do not trust them
MISSANDEI (speaking Valyrian),"But as a wise man once said, “We make peace with our enemies, not our friends"
CUT TO,"MEEREEN - GREAT PYRAMID SEASIDE TYRION, GREY WORM, and MISSANDEI are walking together"
GREY WORM,Do not use me for your lies
TYRION,Those men respect you
GREY WORM,They respect me because they know who I am
TYRION,As do I
GREY WORM,"I am loyal to my queen, not you"
TYRION,I am not betraying her work
MISSANDEI,You promised the slavers they could keep slavery
TYRION,For a short time
MISSANDEI,Seven years is not a short time for a slave
TYRION,You’re right
GREY WORM,You are wrong to trust these men
TYRION,I don’t trust the Masters
GREY WORM,You don’t know them
TYRION,They look at me and they see a misshapen little beast
GREY WORM,You will not use them
DAARIO,I don’t think you could ride the dragon
DAARIO,Must make you angry that our queen chose me
JORAH,Makes me sad
DAARIO,We’ll all disappoint her before long
JORAH,We need each other right now
After we’re done needing each other -- DAARIO,"Oh, I don’t want to fight you, Jorah the Andal"
JORAH,"The road running through the Horse Gate, they call that the godsway"
JORAH,"Eastern Market, Western Market"
But if they see weapons… DAARIO,You’re asking a dog to hand over his teeth
JORAH,"There’s 100,000 of them down there"
DARRIO,Uh… DAARIO flips the knife around in his hand
DAARIO,I’m very attached to this knife
JORAH,Don’t worry
DAARIO,I’ll do it myself
CUT TO,VAES DOTHRAK - NIGHT Dothraki men and women are celebrating in the streets
DAARIO,I should have been born a Dothraki
JORAH,Come on
JORAH,My friends
DOTHRAKI #1,You’re not merchants
DOTHRAKI #1,Get the others
DAARIO,"Told you, I’m very attached to this knife"
DAARIO,Huh
CUT TO,VAES DOTHRAK - TEMPLE OF THE DOSH KHALEEN DAENERYS is sitting among the Dosh Khaleen
LEADER,Some of them don’t think Dothraki should breed with foreigners
How old were you? LHAZAREEN WOMAN,Twelve
LEADER,"A year later, she bore her Khal a daughter"
How did he show his happiness? LHAZAREEN WOMAN,He broke my ribs
LEADER,"We are not queens here, but the khals depend on us for our wisdom"
DAENERYS,That is more than most have
LEADER,"When the khals meet for the Khalar Vezhven tomorrow night, I hope they let you live out your days with us"
DAENERYS,I need to make water
LEADER,You can’t run from Dothraki
DAENERYS,I will never run from Dothraki
LEADER (to LHAZAREEN WOMAN),"Go, show her"
DAENERYS,I needed fresh air
LHAZAREEN WOMAN,They do stink
DAENERYS,You must have been very young when your Khal died
LHAZAREEN WOMAN,Sixteen
DAENERYS,Too bad he didn’t die sooner
LHAZAREEN WOMAN,"Yes, too bad"
Would you like to see them one day? LHAZAREEN WOMAN,I am Dosh Khaleen
DAENERYS,"No, don’t hurt her"
DAARIO,She’ll give us away
JORAH,We have to go now
DAENERYS,We will never get out of Vaes Dothrak alive
JORAH,All we can do is try
DAENERYS,No
DAENERYS (speaking Dothraki),And you
HIGH SPARROW,"Of course, but for you, that means seeking out money, finery, power"
MARGAERY,Quality takes time
HIGH SPARROW,Yes
MARGAERY,And one day you walked through a graveyard and realized it was all for nothing and set out on the path to righteousness
HIGH SPARROW,You know The Seven-Pointed Star
MARGAERY,Septa Unella reads it to me
HIGH SPARROW,"Yes, yes, she does enjoy reading at people"
HIGH SPARROW,"Come, let’s go and see him"
CUT TO,GREAT SEPT OF BAELOR – LORAS’ CELL MARGAERY enters her brother’s cell
MARGAERY,Loras
MARGAERY,Listen to me
LORAS,I can’t stay strong
MARGAERY,You are strong
LORAS,I don’t care about that
MARGAERY,Shh
Have you -- have you told them that? That you don’t care? LORAS,I just want it to stop
MARGAERY,They want me to help you
LORAS,Let them win
MARGAERY,All right
CUT TO,RED KEEP – TOMMEN'S CHAMBER CERSEI is walking down the hall to TOMMEN’s chamber
MAESTER PYCELLE,"And now, how to avert disaster with our current predicament"
CERSEi,Leave
MAESTER PYCELL,I am a member of the Small Council
TOMMEN,"Thank you for your counsel, Grand Maester"
MAESTER PYCELL,Your Grace
CERSEI,"Since I’ve missed the past several Small Coucil meetings, I wanted to speak to you about a few things"
TOMMEN,I’ve been thinking about the High Sparrow
CERSEI,"As have we all, unfortunately"
TOMMEN,We need to be careful in dealing with such a man
CERSEI,Look at me
CERSEI,It’s all right
TOMMEN,Mother
If he found out I told -- CERSEI,"It would be a breach of confidence which he would not take lightly, given his constant prattling about the truth"
CUT TO,RED KEEP – SMALL COUNCIL CHAMBER KEVAN and LADY OLENNA are waiting in the Small Council chamber for the meeting to start
CERSEI,The Small Council meeting has been postponed on the king’s orders
LADY OLENNA,I would have thought we were perfectly clear the first time
CERSEI,You once spoke of your respect for our father because he understood the necessity of working with one’s rivals
LADY OLENNA,"My dear, you have been stripped of your dignity and authority, publicly shamed, and confined to the Red Keep"
What’s left to work with? JAIME,Cersei is the mother of the king
CERSEI,The High Sparrow seized power knowing full well we'd bicker amongst ourselves instead of seizing it back
LADY OLENNA,"Oh, no"
CERSEi,I agree
JAIME (to KEVAN),You’ve got the second largest army in Westeros
KEVAN,The king has ordered me to take no action against the High Sparrow or the Faith Militant out of fear for the queen’s safety
JAIME,You’ll take no action at all
"When the High Sparrow is in custody or dead, preferably, and Margaery's back at Tommen’s side, do you think the king will be angry at the outcome? CERSEI",You hate these fanatics as much as we do
Do you want Lancel back or have you given him up for good? KEVAN,Of course I want him back
CERSEI,Then stand aside and let the people that took him from you be destroyed
KEVAN,"If it doesn’t go as planned, the Sparrows have many friends in the city"
LADY OLENNA,Many will die no matter what we do
CUT TO,PYKE CASTLE – GREAT HALL THEON enters
YARA,They told me you were home and I didn’t believe it
"\" He let you go? THEON",I escaped
YARA,I can’t hear you
THEON,I escaped
YARA,Look at me
THEON,I’m sorry
YARA,You were my brother
THEON,I know
YARA,Stop saying that
THEON,He broke me
YARA,I know
THEON,You don’t know
YARA,He send us one of those pieces
You’re the only one -- YARA,That doesn’t matter anymore
THEON,You should rule the Iron Islands
RAMSAY,They've cleaned you up nicely
You’ve seen my banners? OSHA,The flayed man
OSHA,Then I’ve seen worse
RAMSAY,"The Starks have been gone for a long time, but you kept protecting Rickon"
OSHA,He'd fetch a good price to the right buyer
RAMSAY,"Be that as it may, Rickon's not yours to sell anymore"
So what use could I possibly have for you? OSHA,I can give you what you want
RAMSAY,Are you sure you know what that is? OSHA comes closer and sits down on his lap
OSHA,Same thing men always want
RAMSAY,You’re a good talker
RAMSAY,I like that
RAMSAY,You’re a much better talker than Theon Greyjoy
RAMSAY,He told me everything
CASTLE BLACK – COURTYARD MAN,Open the gate! The gate opens and a knight from the Bolton family enters
CUT TO,"CASTLE BLACK – MESS HALL SANSA, JON SNOW, BRIENNE, TORMUND, and DOLOROUS EDD are eating at a table"
DOLOROUS EDD (to SANSA),Sorry about the food
SANSA,That’s all right
MAN,"A letter for you, Lord Commander"
JON SNOW,I’m not Lord Commander anymore
JON SNOW,"\"To the traitor and bastard Jon Snow"
JON SNOW,His direwolf's skin is on my floor
You -- SANSA,Go on
JON SNOW,It's just more of the same
SANSA,"\"You will watch as my soldiers take turns raping your sister"
JON SNOW,Lord of Winterfell and Warden of the North
SANSA,His father's dead
JON SNOW,We don’t know that
SANSA,"Yes, we do"
SANSA (to JON SNOW),You're the son of the last true Warden of the North
SANSA,A monster has taken our home and our brother
KHAL MORO,It is forbidden to spill blood in the sacred city
KHAL #1,So we don’t spill blood
KHAL MORO,Well… there’s always a little blood
KHAL #1,Someone crushed his head with a rock
KHAL MORO,Aggo belonged to my khalaser
KHAL MORO,Bring in Drogo’s widow
KHAL #2,Who cares about her? She’s a midget
KHAL #1,I like her
KHAL #2,She’s paler than milk
KHAL #3,I’d like to know what a khaleesi tastes like
KHAL #1,Good
KHAL MORO,She belongs with the Dosh Khaleen
KHAL #4,The Wise Masters of Yunkai want her
"What's worth more, one pink little girl or ten thousand horses? KHAL MORO",Fuck the Wise Masters in their perfumed asses
KHAL MORO,We don’t care what you want
DAENERYS,I know where I am
KHAL MORO,"And what happened? You trusted a sorceress, like a fool"
DAENERYS,This is where Drogo promised to take his khalasar west to where the world ends
KHAL MORO,All right
KHAL MORO,"And If there’s anything left of you, we’ll give our horses a turn"
DAENERYS,You’re not going to serve
From HBO,Tyrion strikes a deal
