CRASTER,"Oh, aye, and you chose the path with no one but boys on it"
LORD MORMONT,(Stands up) A roof would be welcome
CRASTER,(Addressing the group)
LORD MORMONT,"Your roof, your rules"
LORD MORMONT,You want to lead one day? (Jon nods)
CUT TO,DRAGONSTONE EXT
MELISANDRE,"Lord of Light, come to us in our darkness"
MELISANDRE,Take them and cast your light upon us
THE GROUP,(In unison) For the night is dark and full of terrors
MELISANDRE,"After the long summer, darkness will fall heavy on the world"
DAVOS,(Looks to Stannis) Not now
MELISANDRE,And the dead shall rise in the North
CRESSEN,"(Walks forward, interrupting Melisandre)"
MELISANDRE,"You smell of fear, fear and piss and old bones"
MELISANDRE,"In the ancient books, it's written that a warrior will draw a burning sword from the fire"
STANNIS,For the night is dark and full of terror
CRESSEN,This woman will lead him into a war he cannot win
DAVOS,Stannis is our king
CRESSEN,(Scoffs) King
DAVOS,I don't serve the others
CRESSEN,"As do I, but loyal service means telling hard truths"
If you tell him the truth… DAVOS,What's the truth? Cressen looks crestfallen
DAVOS,"A harmless courtesy, Your Grace"
STANNIS,A lie
MATTHOS,"“That my brother Robert left no trueborn heirs; the boy Joffrey, the boy Tommen, and the girl Myrcella, being born of incest between Cersei Lannister and her brother Jaime Lannister"
"By right of birth -\" STANNIS","Jaime Lannister, the Kingslayer"
MATTHOS,"\"And her brother Jaime Lannister, the Kingslayer"
"By right of birth and blood, I do this day lay claim -\" STANNIS","Make it Ser Jaime Lannister, the Kingslayer"
MATTHOS,"(Adding Ser) \"Ser Jaime Lannister, the Kingslayer"
” STANNIS,"When Eddard Stark learned the truth, he told only me"
DAVOS,"Your Grace, the Lannisters are the true enemy"
"If, for the time being, you could make peace with your brother - STANNIS",I'll not make peace with Renly while he calls himself King
DAVOS,"Well, many have already declared for him; Mace Tyrell, Randyll Tarly"
MELISANDRE,Stannis does not need to beg this lord or that lord for support
DAVOS,"I'm sure he doesn't, but we do if we're going to war"
STANNIS,Who would steal the northern half of my kingdom
CRESSEN,(Stands up)
Shall we drink together? DAVOS,(Whispers to Cressen) Don't
CRESSEN,A cup of wine to honor the one true God
MELISANDRE,"The night is dark and full of terrors, old man, but the fire burns them all away"
CUT TO,NORTH EXT
JAIME,King in the North
ROBB,"If I left you with one of my bannermen, your father would know within a fortnight, and my bannerman would receive a raven with a message, \"Release my son and you'll be rich beyond your dreams"
JAIME,Smart boy
ROBB,"You insult yourself, Kingslayer"
ROBB,You're held captive by a boy
JAIME,"If that's true, Stannis is the rightful king"
ROBB,My father learned the truth
JAIME,I was your prisoner when Ned Stark lost his head
ROBB,Your son killed him so the world wouldn't learn who fathered him
JAIME,You think my father's going to negotiate with you? You don't know him very well
ROBB,"No, but he's starting to know me"
JAIME,Three victories don't make you a conqueror
ROBB,It's better than three defeats
CUT TO,KING’S LANDING INT
SHAE,This city stinks Like dead bodies
TYRION,"A bit corpsey, yes"
SHAE,And shit
TYRION,I thought you wanted to come here
SHAE,I love it
TYRION,And so did the country
SHAE,This is where I belong
TYRION,"Yes, well, you need to be careful"
SHAE,No one will know
TYRION,You can't trust anyone in King's Landing
SHAE,Truth? (Laughs) You are the biggest little liar I have ever met
TYRION,"Why do you think I am so little? I'm being, (Lays down on the bed with Shae), crushed beneath the weight of all that truth"
TYRION,"Ned Stark actually slept on this, as if the poor man didn't suffer enough"
CERSEI,Lord Baelish
BAELISH,Your Grace
CERSEI,I wonder if I might ask you for a favor
BAELISH,"Of course, Your Grace"
CERSEI,Ned Stark's youngest daughter Arya
BAELISH,"If she's escaped the capital, Winterfell seems the logical destination"
CERSEI,And yet my friends in the North report no sign of her
BAELISH,Curious
CERSEI,"If we choose to negotiate with the Starks, the girl has some value"
BAELISH,"Well, you could ask Varys where she is"
(Smiles) Who knows what they want? CERSEI,A mockingbird
"You created your own Sigil, didn't you? BAELISH",Yes
CERSEI,Appropriate for a self-made man with so many songs to sing
BAELISH,I'm glad you like it
CERSEI,I heard a song once about a boy of modest means who found his way into the home of a very prominent family
BAELISH,"When boys and girls live in the same home, awkward situations can arise"
CERSEI,Seize him
CUT TO,NORTH INT
ROBB,I offer your cousins peace if they meet my terms
ALTON,"An honorable request, Your Grace"
ROBB,Third
SER RODRIK,The King in the North
THE OTHERS AT THE TABLE,King in the North
ROBB,Neither Joffrey nor any of his men shall set foot in our lands again
ALTON,These are
ROBB,These are my terms
ALTON,"King Joffrey is a Baratheon, Your Grace"
ROBB,"Oh, is he? You'll ride at daybreak, Ser Alton"
THEON,It's not so bad once you get used to it
ROBB,I'm glad someone's gotten used to it
THEON,"We can fight them in the fields as long as you like, but we won't beat them until you take King's Landing"
ROBB,Men who fought my father
THEON,"Men who fought King Robert to free themselves from the yoke of the South, just like you're doing now"
A DIFFERENT TENT - LATER CATELYN,You don't want Balon Greyjoy for an ally
ROBB,I need his ships
CATELYN,They say a million rats live in the sewers of King's Landing
ROBB,I understand you don't trust Lord Greyjoy
CATELYN,I don't trust Lord Greyjoy because he is not trustworthy
ROBB,Yes
CATELYN,"I mothered more than just rebels, a fact you seem to have forgotten"
ROBB,"If I trade the Kingslayer for two girls, my bannermen will string me up by my feet"
CATELYN,"You want to leave Sansa in the Queen's hands? And Arya, I haven't heard a word about Arya"
What are we fighting for if not for them? ROBB,It's more complicated than that! You know it is
CATELYN,It's time for me to go home
ROBB,You can't go to Winterfell
CATELYN,I haven't seen Renly Baratheon since he was a boy
You have a hundred other lords - ROBB,"Which of these lords do I trust more than you? If Renly sides with us, we'll outnumber them two to one"
CATELYN,I will ride at first light
ROBB,"We will all be together again soon, I promise"
CATELYN,You've done so well
ROBB,(Pauses) Give Lord Renly my regards
CATELYN,King Renly
CUT TO,KING’S LANDING INT
CERSEI,We can't find Arya Stark
JOFFREY,"With luck, she's dead in a ditch somewhere"
CERSEI,Perhaps
JOFFREY,I think they might
CERSEI,We need to set our armies to the task of finding her
I'm sure if you asked grandfather - JOFFREY,The King does not ask; He commands
CERSEI,His life is in danger
JOFFREY,We're at war
CERSEI,Our enemies will say anything to weaken your claim to the throne
JOFFREY,It's not a claim
CERSEI,Of course it is
No one believes this foul gossip - JOFFREY,Someone believes it
JOFFREY,What you just did is punishable by death
ROZ,"No, no, no, no"
ROZ,Go wash yourselves
ROZ,"We do things differently here, Daisy"
DAISY,Haystack Hall
ROZ,Wherever you're from
DAISY,Littlefinger's a fancy man
ROZ,"Don't call him Littlefinger, he doesn't like it"
ROZ,She pretends she doesn't speak the common tongue so that people will think she's exotic
DAISY,She's beautiful
ROZ,"She's a dumb slut, really, but a lid for every pot"
ROZ,"You do realize this establishment is owned by Lord Petyr Baelish, the King's Master of Coin"
JANOS,Orders
MHAEGAN,"No, you can't! Some gold cloaks force Mhaegan and her baby, Barra, into the room"
MHAEGAN,No! Please! No! Not my Barra! Please
JANOS,Enough
JANOS,Give it here
GOLD CLOAK,"Spread out! Search every house, every room"
BLACKSMITH,Gendry! His name is Gendry
JANOS,Find him
CUT TO,YOREN’S PARTY EXT
